mbid,day,mentions
4d91d05b-dbff-4954-8451-b4cd11f7cc07,2015-04-15,4.0
4d91d05b-dbff-4954-8451-b4cd11f7cc07,2015-04-16,6.0
4d91d05b-dbff-4954-8451-b4cd11f7cc07,2015-04-17,4.0
9a15885c-6095-49a9-82ab-3293e3dc9912,2015-04-14,1.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-07,3.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-15,10.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-11,2.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-08,8.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-16,6.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-13,7.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-14,6.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-09,9.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-17,4.0
5f08c5ab-20a6-4653-8fec-4d64155906e8,2015-04-10,8.0
26b2a8eb-22d5-45ac-a7d0-22eec126baa8,2015-04-08,1.0
26b2a8eb-22d5-45ac-a7d0-22eec126baa8,2015-04-14,1.0
26b2a8eb-22d5-45ac-a7d0-22eec126baa8,2015-04-12,1.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-07,2.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-08,2.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-09,1.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-12,5.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-10,1.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-11,1.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-13,2.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-14,1.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-15,4.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-16,7.0
6da2cc31-9b12-4b66-9e26-074150f73406,2015-04-17,2.0
f5f9adcc-0d80-4e56-9fbb-eb189cdffa22,2015-04-14,1.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-07,1.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-08,7.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-09,6.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-10,4.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-11,4.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-12,6.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-13,5.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-14,6.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-15,8.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-17,7.0
bdd4d2d1-8488-4f48-87f4-3109cee0ab2e,2015-04-16,5.0
8b180195-0cc5-466d-a6fc-7e6b90a42802,2015-04-14,2.0
8b180195-0cc5-466d-a6fc-7e6b90a42802,2015-04-12,2.0
8b180195-0cc5-466d-a6fc-7e6b90a42802,2015-04-13,1.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-07,1.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-09,4.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-10,2.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-17,4.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-12,3.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-11,3.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-14,2.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-16,9.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-13,3.0
31d439a1-9a72-48ca-a77c-008d12573489,2015-04-15,5.0
502d3b71-6a08-4830-8c61-0bfea23b0f0e,2015-04-13,1.0
502d3b71-6a08-4830-8c61-0bfea23b0f0e,2015-04-09,1.0
502d3b71-6a08-4830-8c61-0bfea23b0f0e,2015-04-14,1.0
502d3b71-6a08-4830-8c61-0bfea23b0f0e,2015-04-16,1.0
502d3b71-6a08-4830-8c61-0bfea23b0f0e,2015-04-17,1.0
476f26b7-a66f-44ba-8e58-0d018e726c7f,2015-04-10,1.0
476f26b7-a66f-44ba-8e58-0d018e726c7f,2015-04-09,1.0
476f26b7-a66f-44ba-8e58-0d018e726c7f,2015-04-14,1.0
476f26b7-a66f-44ba-8e58-0d018e726c7f,2015-04-13,2.0
476f26b7-a66f-44ba-8e58-0d018e726c7f,2015-04-16,1.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-07,5.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-08,8.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-10,6.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-09,8.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-12,5.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-11,6.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-13,10.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-14,8.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-15,9.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-17,7.0
2850007f-0fc3-4c83-9aa1-2618b23e62d2,2015-04-16,11.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-14,3.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-12,3.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-08,1.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-11,2.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-15,1.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-10,2.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-13,1.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-16,3.0
fe256da6-176b-4740-b7c5-163048dd24b9,2015-04-17,2.0
fc816b7b-5992-41f3-95fb-71c55e7b720a,2015-04-14,1.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-07,4.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-08,7.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-11,2.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-12,1.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-09,6.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-10,3.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-13,2.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-14,63.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-15,31.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-16,22.0
1924adf3-7245-438b-8088-70fdc80a3451,2015-04-17,11.0
343e9921-fafd-48b0-b8e8-80c520949f02,2015-04-13,2.0
343e9921-fafd-48b0-b8e8-80c520949f02,2015-04-11,5.0
343e9921-fafd-48b0-b8e8-80c520949f02,2015-04-10,3.0
343e9921-fafd-48b0-b8e8-80c520949f02,2015-04-14,1.0
343e9921-fafd-48b0-b8e8-80c520949f02,2015-04-15,6.0
343e9921-fafd-48b0-b8e8-80c520949f02,2015-04-17,2.0
343e9921-fafd-48b0-b8e8-80c520949f02,2015-04-16,3.0
ad28642a-079a-4c9f-a0a1-31645bf2eb44,2015-04-14,1.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-14,2.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-15,5.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-10,3.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-07,1.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-08,1.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-12,3.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-16,5.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-09,2.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-13,4.0
980ebe78-b339-46a5-89a8-1112ff4b4b0d,2015-04-17,1.0
cfdc2d23-6b69-4c89-a596-65af9cf91cd4,2015-04-14,1.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-07,2.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-09,4.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-08,2.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-11,3.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-14,1.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-10,3.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-13,2.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-12,2.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-16,6.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-15,6.0
eca3290c-253d-458a-a5f2-f11dd1221648,2015-04-17,3.0
f5a04c31-f5f7-4bfd-8be6-a8f31ca45b32,2015-04-17,1.0
f5a04c31-f5f7-4bfd-8be6-a8f31ca45b32,2015-04-14,1.0
f5a04c31-f5f7-4bfd-8be6-a8f31ca45b32,2015-04-16,2.0
f5a04c31-f5f7-4bfd-8be6-a8f31ca45b32,2015-04-08,4.0
b16af109-fdb9-45bc-b5e7-1bbc658634d2,2015-04-14,1.0
8479eff5-23a6-4942-afe6-1da484e704c4,2015-04-14,2.0
8479eff5-23a6-4942-afe6-1da484e704c4,2015-04-15,3.0
8479eff5-23a6-4942-afe6-1da484e704c4,2015-04-16,5.0
8479eff5-23a6-4942-afe6-1da484e704c4,2015-04-17,2.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-07,1.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-08,2.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-09,5.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-10,4.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-11,2.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-12,6.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-14,4.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-16,12.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-15,12.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-17,5.0
a5d133ae-f55c-4b43-b12a-9285a0cf4a54,2015-04-13,5.0
b152e8c0-62a6-4274-a4c6-8e71d82110b3,2015-04-11,1.0
b152e8c0-62a6-4274-a4c6-8e71d82110b3,2015-04-13,1.0
b152e8c0-62a6-4274-a4c6-8e71d82110b3,2015-04-12,1.0
b152e8c0-62a6-4274-a4c6-8e71d82110b3,2015-04-17,2.0
b152e8c0-62a6-4274-a4c6-8e71d82110b3,2015-04-14,5.0
b152e8c0-62a6-4274-a4c6-8e71d82110b3,2015-04-15,2.0
b152e8c0-62a6-4274-a4c6-8e71d82110b3,2015-04-16,5.0
8d6d0d93-8ca7-48ad-a7c8-7748ad9b1e06,2015-04-08,1.0
8d6d0d93-8ca7-48ad-a7c8-7748ad9b1e06,2015-04-16,1.0
8d6d0d93-8ca7-48ad-a7c8-7748ad9b1e06,2015-04-10,1.0
8d6d0d93-8ca7-48ad-a7c8-7748ad9b1e06,2015-04-14,3.0
8d6d0d93-8ca7-48ad-a7c8-7748ad9b1e06,2015-04-15,1.0
8d6d0d93-8ca7-48ad-a7c8-7748ad9b1e06,2015-04-12,2.0
48b57786-96b2-42e3-aecb-573187568c36,2015-04-14,1.0
48b57786-96b2-42e3-aecb-573187568c36,2015-04-08,1.0
97344812-5951-4970-9d6a-6d20cadece1d,2015-04-12,1.0
97344812-5951-4970-9d6a-6d20cadece1d,2015-04-14,1.0
b1e5197c-099e-466b-b1b8-65f457431a8e,2015-04-13,1.0
b1e5197c-099e-466b-b1b8-65f457431a8e,2015-04-15,1.0
b1e5197c-099e-466b-b1b8-65f457431a8e,2015-04-14,1.0
b1e5197c-099e-466b-b1b8-65f457431a8e,2015-04-16,1.0
b1e5197c-099e-466b-b1b8-65f457431a8e,2015-04-17,1.0
33b02f03-583c-4a15-969b-ce5c2b498b05,2015-04-11,3.0
33b02f03-583c-4a15-969b-ce5c2b498b05,2015-04-16,6.0
33b02f03-583c-4a15-969b-ce5c2b498b05,2015-04-14,5.0
33b02f03-583c-4a15-969b-ce5c2b498b05,2015-04-12,6.0
33b02f03-583c-4a15-969b-ce5c2b498b05,2015-04-15,4.0
33b02f03-583c-4a15-969b-ce5c2b498b05,2015-04-17,7.0
33b02f03-583c-4a15-969b-ce5c2b498b05,2015-04-13,8.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-10,4.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-07,3.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-09,7.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-08,7.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-13,10.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-16,26.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-12,4.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-11,7.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-15,18.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-17,14.0
35229f16-523c-4341-9478-8dee4c7f9599,2015-04-14,8.0
af0a3f41-f60d-4296-a4bb-3e69c3c61880,2015-04-11,1.0
af0a3f41-f60d-4296-a4bb-3e69c3c61880,2015-04-14,1.0
af0a3f41-f60d-4296-a4bb-3e69c3c61880,2015-04-07,1.0
af0a3f41-f60d-4296-a4bb-3e69c3c61880,2015-04-09,1.0
fd399078-6885-48a7-a75e-65dc68feebbe,2015-04-14,1.0
4e5de870-7d14-4a74-a031-37c22f961cdd,2015-04-14,1.0
4e5de870-7d14-4a74-a031-37c22f961cdd,2015-04-09,1.0
4e5de870-7d14-4a74-a031-37c22f961cdd,2015-04-13,1.0
4e5de870-7d14-4a74-a031-37c22f961cdd,2015-04-10,1.0
4e5de870-7d14-4a74-a031-37c22f961cdd,2015-04-16,1.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-08,24.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-07,2.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-09,32.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-13,25.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-10,25.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-11,26.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-12,29.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-14,24.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-15,51.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-16,55.0
a19628b1-5ffd-4332-8558-755a7b497021,2015-04-17,39.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-08,2.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-10,1.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-11,5.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-09,1.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-12,5.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-14,2.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-15,3.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-16,4.0
063a69fa-f902-43c2-8db0-2d856a78539e,2015-04-17,2.0
256f7c18-adcb-4045-889f-00c510539ae8,2015-04-14,1.0
fe05ca5d-099e-44dd-9dee-6e48fecef731,2015-04-14,1.0
6986b275-bf93-4592-a54f-b271f356930f,2015-04-14,1.0
6986b275-bf93-4592-a54f-b271f356930f,2015-04-15,1.0
6986b275-bf93-4592-a54f-b271f356930f,2015-04-08,1.0
6986b275-bf93-4592-a54f-b271f356930f,2015-04-16,1.0
5b674b5f-7f72-41ec-9bca-2a7aac95a22f,2015-04-08,3.0
5b674b5f-7f72-41ec-9bca-2a7aac95a22f,2015-04-10,1.0
5b674b5f-7f72-41ec-9bca-2a7aac95a22f,2015-04-15,1.0
5b674b5f-7f72-41ec-9bca-2a7aac95a22f,2015-04-11,1.0
5b674b5f-7f72-41ec-9bca-2a7aac95a22f,2015-04-14,1.0
5b674b5f-7f72-41ec-9bca-2a7aac95a22f,2015-04-16,1.0
5b674b5f-7f72-41ec-9bca-2a7aac95a22f,2015-04-17,2.0
05942b5b-3e6f-4055-86fd-195f1f9a728c,2015-04-13,1.0
05942b5b-3e6f-4055-86fd-195f1f9a728c,2015-04-07,1.0
05942b5b-3e6f-4055-86fd-195f1f9a728c,2015-04-14,2.0
05942b5b-3e6f-4055-86fd-195f1f9a728c,2015-04-15,2.0
05942b5b-3e6f-4055-86fd-195f1f9a728c,2015-04-16,2.0
05942b5b-3e6f-4055-86fd-195f1f9a728c,2015-04-17,2.0
222e2d8a-5053-43ec-ba59-771d72f7822c,2015-04-14,1.0
222e2d8a-5053-43ec-ba59-771d72f7822c,2015-04-07,1.0
222e2d8a-5053-43ec-ba59-771d72f7822c,2015-04-09,1.0
222e2d8a-5053-43ec-ba59-771d72f7822c,2015-04-15,2.0
e3039576-0bb6-4842-a09c-2a4e2c0fb02c,2015-04-11,1.0
e3039576-0bb6-4842-a09c-2a4e2c0fb02c,2015-04-14,1.0
e3039576-0bb6-4842-a09c-2a4e2c0fb02c,2015-04-07,1.0
e3039576-0bb6-4842-a09c-2a4e2c0fb02c,2015-04-13,1.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-07,5.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-08,16.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-09,21.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-10,16.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-11,13.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-12,9.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-13,23.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-14,16.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-15,25.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-16,35.0
09ac7ffa-bc5e-4c78-a1c1-8d236fe34e76,2015-04-17,19.0
3ec3689c-4c44-4a74-ab60-0201c576cf0f,2015-04-08,1.0
3ec3689c-4c44-4a74-ab60-0201c576cf0f,2015-04-13,1.0
3ec3689c-4c44-4a74-ab60-0201c576cf0f,2015-04-09,1.0
3ec3689c-4c44-4a74-ab60-0201c576cf0f,2015-04-10,1.0
3ec3689c-4c44-4a74-ab60-0201c576cf0f,2015-04-16,1.0
3ec3689c-4c44-4a74-ab60-0201c576cf0f,2015-04-14,1.0
3ec3689c-4c44-4a74-ab60-0201c576cf0f,2015-04-15,1.0
e6c1a554-2a33-4518-a852-cc15f89ac78d,2015-04-09,2.0
e6c1a554-2a33-4518-a852-cc15f89ac78d,2015-04-13,1.0
e6c1a554-2a33-4518-a852-cc15f89ac78d,2015-04-15,1.0
e6c1a554-2a33-4518-a852-cc15f89ac78d,2015-04-14,2.0
e6c1a554-2a33-4518-a852-cc15f89ac78d,2015-04-16,1.0
f85ce96b-0e4a-4124-aa44-0fa1045b0c8f,2015-04-08,2.0
f85ce96b-0e4a-4124-aa44-0fa1045b0c8f,2015-04-14,3.0
f85ce96b-0e4a-4124-aa44-0fa1045b0c8f,2015-04-16,4.0
f85ce96b-0e4a-4124-aa44-0fa1045b0c8f,2015-04-17,3.0
f85ce96b-0e4a-4124-aa44-0fa1045b0c8f,2015-04-15,2.0
9fccb668-18ac-4a77-b664-b51f05f2b845,2015-04-14,1.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-07,1.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-09,4.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-08,4.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-12,2.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-13,2.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-11,1.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-10,1.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-14,6.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-15,8.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-17,3.0
0b3ce31b-9793-4150-bcea-850ee6c4b7fe,2015-04-16,11.0
7e9f1dfc-9f43-4cd3-99c6-0eb6974aaeea,2015-04-09,1.0
7e9f1dfc-9f43-4cd3-99c6-0eb6974aaeea,2015-04-14,1.0
7e9f1dfc-9f43-4cd3-99c6-0eb6974aaeea,2015-04-17,1.0
a8850329-166b-418e-b119-4a3f2fca4cd8,2015-04-08,3.0
a8850329-166b-418e-b119-4a3f2fca4cd8,2015-04-13,1.0
a8850329-166b-418e-b119-4a3f2fca4cd8,2015-04-10,1.0
a8850329-166b-418e-b119-4a3f2fca4cd8,2015-04-17,2.0
a8850329-166b-418e-b119-4a3f2fca4cd8,2015-04-07,1.0
a8850329-166b-418e-b119-4a3f2fca4cd8,2015-04-16,2.0
a8850329-166b-418e-b119-4a3f2fca4cd8,2015-04-14,2.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-07,1.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-08,7.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-12,4.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-11,2.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-09,9.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-14,5.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-10,2.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-13,5.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-16,8.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-15,4.0
d3b5de93-349e-4e91-a5d2-a6a4e329f0f9,2015-04-17,2.0
c0cff81e-46a7-471c-a1fc-17c751efc306,2015-04-16,2.0
c0cff81e-46a7-471c-a1fc-17c751efc306,2015-04-17,1.0
c0cff81e-46a7-471c-a1fc-17c751efc306,2015-04-08,2.0
c0cff81e-46a7-471c-a1fc-17c751efc306,2015-04-15,2.0
c0cff81e-46a7-471c-a1fc-17c751efc306,2015-04-13,1.0
c0cff81e-46a7-471c-a1fc-17c751efc306,2015-04-14,2.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-07,1.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-08,11.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-09,8.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-10,7.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-11,6.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-12,9.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-13,10.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-14,12.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-15,17.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-16,17.0
97d6511e-a083-48db-b452-e11e10bd8cd1,2015-04-17,6.0
e86191e2-4048-48ce-9cae-1ee66efef036,2015-04-14,1.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-08,3.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-07,1.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-10,7.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-09,5.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-11,7.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-12,7.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-13,6.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-14,3.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-16,11.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-15,10.0
c0ea7aa7-2cab-40d9-8d96-830b8fab2d77,2015-04-17,7.0
cdd8f18c-9b6e-40b5-a114-bff524a9e9dd,2015-04-16,1.0
cdd8f18c-9b6e-40b5-a114-bff524a9e9dd,2015-04-15,1.0
cdd8f18c-9b6e-40b5-a114-bff524a9e9dd,2015-04-14,1.0
cdd8f18c-9b6e-40b5-a114-bff524a9e9dd,2015-04-17,2.0
cdd8f18c-9b6e-40b5-a114-bff524a9e9dd,2015-04-13,1.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-08,7.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-07,4.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-11,3.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-10,6.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-09,11.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-12,3.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-14,5.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-13,4.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-16,14.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-15,5.0
3f5647db-6f12-4c36-94ea-2d06f2c7e8f9,2015-04-17,9.0
fb991776-e95c-4621-87c7-7da4abef5ad2,2015-04-15,1.0
fb991776-e95c-4621-87c7-7da4abef5ad2,2015-04-12,1.0
fb991776-e95c-4621-87c7-7da4abef5ad2,2015-04-16,2.0
fb991776-e95c-4621-87c7-7da4abef5ad2,2015-04-14,2.0
2f0d7a91-363d-4bde-9005-66c5a49de11a,2015-04-10,3.0
2f0d7a91-363d-4bde-9005-66c5a49de11a,2015-04-14,3.0
2f0d7a91-363d-4bde-9005-66c5a49de11a,2015-04-12,2.0
2f0d7a91-363d-4bde-9005-66c5a49de11a,2015-04-16,2.0
2f0d7a91-363d-4bde-9005-66c5a49de11a,2015-04-09,1.0
2f0d7a91-363d-4bde-9005-66c5a49de11a,2015-04-17,4.0
2f0d7a91-363d-4bde-9005-66c5a49de11a,2015-04-15,2.0
ee78ab00-460e-439c-a77d-80a6c5c18043,2015-04-07,1.0
ee78ab00-460e-439c-a77d-80a6c5c18043,2015-04-15,1.0
ee78ab00-460e-439c-a77d-80a6c5c18043,2015-04-08,1.0
ee78ab00-460e-439c-a77d-80a6c5c18043,2015-04-17,2.0
ee78ab00-460e-439c-a77d-80a6c5c18043,2015-04-14,1.0
ee78ab00-460e-439c-a77d-80a6c5c18043,2015-04-16,4.0
14a759f3-f71d-4ee7-9c62-f7e0282220cd,2015-04-14,1.0
